Index    name         key              s           l     floor.x         floor.y         floor.z         floor.theta     floor.phi       floor.psi       spin.x          spin.y          spin.z
   2706  PAC381       Marker             472.961   0.000  -15.0129999603    0.0000000000 -197.7907257666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2707  AC381        Lcavity            474.850   1.889  -15.0129999603    0.0000000000 -199.6801749666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2708  PAC381       Marker             474.850   0.000  -15.0129999603    0.0000000000 -199.6801749666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2709  AK381        Lcavity            474.889   0.039  -15.0129999603    0.0000000000 -199.7191749666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2710  LAC4MM       Drift              475.021   0.132  -15.0129999603    0.0000000000 -199.8511137666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2711  AK382        Lcavity            475.060   0.039  -15.0129999603    0.0000000000 -199.8901137666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2712  PAC382       Marker             475.060   0.000  -15.0129999603    0.0000000000 -199.8901137666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2713  AC382        Lcavity            476.949   1.889  -15.0129999603    0.0000000000 -201.7795629666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2714  PAC382       Marker             476.949   0.000  -15.0129999603    0.0000000000 -201.7795629666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2715  AK382        Lcavity            476.988   0.039  -15.0129999603    0.0000000000 -201.8185629666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2716  LA382        Drift              477.023   0.035  -15.0129999603    0.0000000000 -201.8535629666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2717  LL2847       Drift              477.113   0.090  -15.0129999603    0.0000000000 -201.9435537666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2718  WS382        Drift              477.113   0.000  -15.0129999603    0.0000000000 -201.9435537666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2719  LA383        Drift              477.435   0.322  -15.0129999603    0.0000000000 -202.2654099666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2720  AK383        Lcavity            477.474   0.039  -15.0129999603    0.0000000000 -202.3044099666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2721  PAC383       Marker             477.474   0.000  -15.0129999603    0.0000000000 -202.3044099666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2722  AC383        Lcavity            479.364   1.889  -15.0129999603    0.0000000000 -204.1938591666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2723  PAC383       Marker             479.364   0.000  -15.0129999603    0.0000000000 -204.1938591666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2724  AK383        Lcavity            479.403   0.039  -15.0129999603    0.0000000000 -204.2328591666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2725  LAC4MM       Drift              479.535   0.132  -15.0129999603    0.0000000000 -204.3647979666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2726  AK384        Lcavity            479.574   0.039  -15.0129999603    0.0000000000 -204.4037979666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2727  PAC384       Marker             479.574   0.000  -15.0129999603    0.0000000000 -204.4037979666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2728  AC384        Lcavity            481.463   1.889  -15.0129999603    0.0000000000 -206.2932471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2729  PAC384       Marker             481.463   0.000  -15.0129999603    0.0000000000 -206.2932471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2730  AK384        Lcavity            481.502   0.039  -15.0129999603    0.0000000000 -206.3322471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2731  LA384        Drift              481.537   0.035  -15.0129999603    0.0000000000 -206.3672471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2732  LFL384       Drift              481.592   0.055  -15.0129999603    0.0000000000 -206.4222471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2733  LSPD1        Drift              481.642   0.050  -15.0129999603    0.0000000000 -206.4722471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2734  SP384        Monitor            481.642   0.000  -15.0129999603    0.0000000000 -206.4722471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2735  LSPD2        Drift              481.692   0.050  -15.0129999603    0.0000000000 -206.5222471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2736  LDS1         Drift              481.781   0.088  -15.0129999603    0.0000000000 -206.6107471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2737  PF384        Quadrupole         481.992   0.211  -15.0129999603    0.0000000000 -206.8217471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2738  LDS2         Drift              482.176   0.184  -15.0129999603    0.0000000000 -207.0062471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2739  PX384        Sbend              482.256   0.080  -15.0129999603    0.0000000000 -207.0862471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2740  LDS3         Drift              482.376   0.120  -15.0129999603    0.0000000000 -207.2062471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2741  PY384        Sbend              482.456   0.080  -15.0129999603    0.0000000000 -207.2862471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2742  LDS4         Drift              482.641   0.184  -15.0129999603    0.0000000000 -207.4707471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2743  PD384        Quadrupole         482.852   0.211  -15.0129999603    0.0000000000 -207.6817471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2744  LDS5         Drift              482.933   0.081  -15.0129999603    0.0000000000 -207.7627471666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2745  LDS384       Drift              482.938   0.005  -15.0129999603    0.0000000000 -207.7677561666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2746  LL2870       Drift              483.128   0.190  -15.0129999603    0.0000000000 -207.9577561666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2747  GV384        Drift              483.235   0.107  -15.0129999603    0.0000000000 -208.0647561666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2748  LL2872       Drift              484.473   1.238  -15.0129999603    0.0000000000 -209.3027561666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2749  LL2874       Drift              484.771   0.298  -15.0129999603    0.0000000000 -209.6007561666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2750  LL2876       Drift              484.962   0.191  -15.0129999603    0.0000000000 -209.7917561666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2751  LL2877       Drift              485.081   0.119  -15.0129999603    0.0000000000 -209.9107261666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2752  LL2878       Drift              485.081   0.000  -15.0129999603    0.0000000000 -209.9107261666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2753  LL2879       Drift              485.364   0.283  -15.0129999603    0.0000000000 -210.1937561666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2754  LL2880       Drift              485.716   0.352  -15.0129999603    0.0000000000 -210.5457561666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2755  PSECT4       Marker             485.716   0.000  -15.0129999603    0.0000000000 -210.5457561666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2756  LA411        Drift              485.822   0.106  -15.0129999603    0.0000000000 -210.6517261666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2757  AK411        Lcavity            485.861   0.039  -15.0129999603    0.0000000000 -210.6907261666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2758  PAC411       Marker             485.861   0.000  -15.0129999603    0.0000000000 -210.6907261666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2759  AC411        Lcavity            487.750   1.889  -15.0129999603    0.0000000000 -212.5801753666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2760  PAC411       Marker             487.750   0.000  -15.0129999603    0.0000000000 -212.5801753666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2761  AK411        Lcavity            487.789   0.039  -15.0129999603    0.0000000000 -212.6191753666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2762  LAC4MM       Drift              487.921   0.132  -15.0129999603    0.0000000000 -212.7511141666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2763  AK412        Lcavity            487.960   0.039  -15.0129999603    0.0000000000 -212.7901141666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2764  PAC412       Marker             487.960   0.000  -15.0129999603    0.0000000000 -212.7901141666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2765  AC412        Lcavity            489.849   1.889  -15.0129999603    0.0000000000 -214.6795633666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2766  PAC412       Marker             489.849   0.000  -15.0129999603    0.0000000000 -214.6795633666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2767  AK412        Lcavity            489.888   0.039  -15.0129999603    0.0000000000 -214.7185633666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2768  LA412        Drift              489.923   0.035  -15.0129999603    0.0000000000 -214.7535633666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2769  LL2890       Drift              489.966   0.043  -15.0129999603    0.0000000000 -214.7960633666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2770  LL2891       Drift              490.024   0.058  -15.0129999603    0.0000000000 -214.8544403666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2771  WM412        Drift              490.024   0.000  -15.0129999603    0.0000000000 -214.8544403666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   2772  LL2893       Drift              490.074   0.050  -15.0129999603    0.0000000000 -214.9044403666   -3.1415926536    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
